epoch,batch,train_loss,train_acc,val_loss,val_acc
0,0,0.8238102793693542,0.39,,
0,1,0.7538274526596069,0.34,,
0,2,0.7254393100738525,0.1,,
0,3,0.6938523054122925,0.58,,
0,4,0.7160810828208923,0.45,,
0,5,0.6791383624076843,0.53,,
0,6,0.6812406778335571,0.47,,
0,7,0.6736615896224976,0.51,,
0,8,0.6475968360900879,0.61,,
0,9,0.6274174451828003,0.76,,
0,10,0.6183620095252991,0.85,,
0,11,0.5916534662246704,0.95,,
0,12,0.5786778330802917,0.96,,
0,13,0.5744786858558655,0.96,,
0,14,0.5386344194412231,0.99,,
0,15,0.5293542742729187,0.98,,
0,16,0.5113663077354431,0.98,,
0,17,0.5501226782798767,0.96,,
0,18,0.4874833822250366,0.98,,
0,19,0.5124475359916687,0.97,,
0,20,0.48523661494255066,0.94,,
0,21,0.46976912021636963,0.98,,
0,22,0.4410039782524109,0.96,,
0,23,0.4633740186691284,0.87,,
0,24,0.43708619475364685,0.93,,
0,25,0.44075214862823486,0.87,,
0,26,0.4305010139942169,0.88,,
0,27,0.38112735748291016,0.96,,
0,28,0.4343003034591675,0.85,,
0,29,0.44197821617126465,0.86,,
0,30,0.42878326773643494,0.87,,
0,31,0.397043377161026,0.89,,
0,32,0.4057356119155884,0.89,,
0,33,0.3803798258304596,0.92,,
0,34,0.42600762844085693,0.88,,
0,35,0.3643779754638672,0.94,,
0,36,0.3826274871826172,0.94,,
0,37,0.38316622376441956,0.92,,
0,38,0.3857160210609436,0.95,,
0,39,0.3744109869003296,0.98,,
0,40,0.35498514771461487,0.97,,
0,41,0.3837168216705322,0.95,,
0,42,,,0.3946309412519137,0.9633333333333334
