[2026-01-18 18:28:03,900] [INFO] - seed: 0
image_preprocessing: HomomorphicFilter
training:
  epochs: 1
  batch_size: 100
  image_width: 32
  lr: 0.05
model:
  num_layers: 3
dataset:
  num_classes: 2
  binary: true
  name: cifar10
  image_width_sweep: '32'
  orig_width: 32
embedding:
  name: NEQR
  pca: false
  supports_color: true

[2026-01-18 18:28:03,904] [INFO] - Using cuda.
[2026-01-18 18:28:05,372] [INFO] - Dataset: cifar10 | Train Size: 8400 | Validation Size: 2400 | Test Size: 1200
[2026-01-18 18:28:05,375] [INFO] - Initiate model
[2026-01-18 18:28:06,037] [INFO] - Weights Shape: torch.Size([3, 18, 3])
[2026-01-18 18:28:06,039] [INFO] - Bias Shape: torch.Size([2])
[2026-01-18 18:33:30,731] [INFO] - [  100/ 8400] | Cost: 0.6931798 | Accuracy: 0.4900000
[2026-01-18 18:38:33,298] [INFO] - [  200/ 8400] | Cost: 0.6854300 | Accuracy: 0.5900000
[2026-01-18 18:43:10,249] [INFO] - [  300/ 8400] | Cost: 0.6863765 | Accuracy: 0.5600000
[2026-01-18 18:48:06,165] [INFO] - [  400/ 8400] | Cost: 0.6944263 | Accuracy: 0.5300000
[2026-01-18 18:52:42,627] [INFO] - [  500/ 8400] | Cost: 0.7028654 | Accuracy: 0.5100000
[2026-01-18 18:57:24,662] [INFO] - [  600/ 8400] | Cost: 0.7024417 | Accuracy: 0.5100000
[2026-01-18 19:02:22,361] [INFO] - [  700/ 8400] | Cost: 0.7138704 | Accuracy: 0.4600000
[2026-01-18 19:06:58,361] [INFO] - [  800/ 8400] | Cost: 0.7199429 | Accuracy: 0.4100000
[2026-01-18 19:12:00,215] [INFO] - [  900/ 8400] | Cost: 0.7010566 | Accuracy: 0.4700000
[2026-01-18 19:16:27,163] [INFO] - [ 1000/ 8400] | Cost: 0.6955711 | Accuracy: 0.4800000
[2026-01-18 19:21:27,739] [INFO] - [ 1100/ 8400] | Cost: 0.6931171 | Accuracy: 0.5000000
[2026-01-18 19:26:26,358] [INFO] - [ 1200/ 8400] | Cost: 0.6955780 | Accuracy: 0.4600000
[2026-01-18 19:31:08,204] [INFO] - [ 1300/ 8400] | Cost: 0.6893873 | Accuracy: 0.5500000
[2026-01-18 19:35:37,088] [INFO] - [ 1400/ 8400] | Cost: 0.7002689 | Accuracy: 0.4700000
[2026-01-18 19:40:04,025] [INFO] - [ 1500/ 8400] | Cost: 0.6971409 | Accuracy: 0.5000000
[2026-01-18 19:44:39,444] [INFO] - [ 1600/ 8400] | Cost: 0.6960872 | Accuracy: 0.5100000
[2026-01-18 19:49:23,741] [INFO] - [ 1700/ 8400] | Cost: 0.6861581 | Accuracy: 0.5600000
[2026-01-18 19:53:46,424] [INFO] - [ 1800/ 8400] | Cost: 0.7047862 | Accuracy: 0.4700000
[2026-01-18 19:58:28,532] [INFO] - [ 1900/ 8400] | Cost: 0.6842330 | Accuracy: 0.5700000
[2026-01-18 20:03:19,363] [INFO] - [ 2000/ 8400] | Cost: 0.7080433 | Accuracy: 0.4500000
[2026-01-18 20:08:05,768] [INFO] - [ 2100/ 8400] | Cost: 0.6987810 | Accuracy: 0.4900000
[2026-01-18 20:12:52,688] [INFO] - [ 2200/ 8400] | Cost: 0.7021042 | Accuracy: 0.4600000
