epoch,batch,train_loss,train_acc,val_loss,val_acc
0,0,0.6934239864349365,0.5,,
0,1,0.6607451438903809,0.84,,
0,2,0.6282113790512085,0.85,,
0,3,0.6084911823272705,0.82,,
0,4,0.5534586906433105,0.9,,
0,5,0.5297433733940125,0.89,,
0,6,0.5404497385025024,0.83,,
0,7,0.5166252851486206,0.84,,
0,8,0.4860212206840515,0.86,,
0,9,0.49702879786491394,0.83,,
0,10,0.44823336601257324,0.87,,
0,11,0.47869205474853516,0.83,,
0,12,0.44944846630096436,0.85,,
0,13,0.5393398404121399,0.77,,
0,14,0.45015427470207214,0.84,,
0,15,0.4598696231842041,0.83,,
0,16,0.2882773280143738,0.95,,
0,17,0.293565571308136,0.94,,
0,18,0.4093899428844452,0.86,,
0,19,0.4560118615627289,0.83,,
0,20,0.4726932644844055,0.82,,
0,21,0.37120330333709717,0.88,,
0,22,0.3846767842769623,0.8714285714285714,,
