epoch,batch,train_loss,train_acc,val_loss,val_acc
0,0,0.6933544278144836,0.48,,
0,1,0.6951659917831421,0.49,,
0,2,0.6925091743469238,0.52,,
0,3,0.6907514929771423,0.56,,
0,4,0.6989986896514893,0.44,,
0,5,0.6937665343284607,0.49,,
0,6,0.6919305324554443,0.57,,
0,7,0.6953619122505188,0.43,,
0,8,0.6922290325164795,0.58,,
0,9,0.693439781665802,0.47,,
0,10,0.6934201717376709,0.47,,
0,11,0.6924896240234375,0.53,,
0,12,0.6941637992858887,0.46,,
0,13,0.6940813660621643,0.44,,
0,14,0.6935021877288818,0.46,,
0,15,0.6924642324447632,0.55,,
0,16,0.696648120880127,0.43,,
0,17,0.693524181842804,0.5,,
0,18,0.6897454857826233,0.5789473684210527,,
