[2026-01-17 16:04:17,546] [INFO] - seed: 0
image_preprocessing: HomomorphicFilter
training:
  epochs: 1
  batch_size: 100
  image_width: 32
  lr: 0.05
model:
  num_layers: 3
dataset:
  num_classes: 2
  binary: true
  name: mnist
  image_width_sweep: 16,32
  orig_width: 28
embedding:
  name: AngleEncoding
  pca: true
  supports_color: true

[2026-01-17 16:04:17,550] [INFO] - Using cuda.
[2026-01-17 16:04:17,988] [INFO] - Dataset: mnist | Train Size: 10346 | Validation Size: 2956 | Test Size: 1478
[2026-01-17 16:04:17,991] [INFO] - Applying PCA Loader to the dataset
[2026-01-17 16:04:26,401] [INFO] - Initiate model
[2026-01-17 16:04:26,469] [INFO] - Weights Shape: torch.Size([3, 6, 3])
[2026-01-17 16:04:26,470] [INFO] - Bias Shape: torch.Size([2])
[2026-01-17 16:05:19,660] [INFO] - [  100/10346] | Cost: 0.7385191 | Accuracy: 0.3900000
[2026-01-17 16:06:12,972] [INFO] - [  200/10346] | Cost: 0.7215304 | Accuracy: 0.4500000
[2026-01-17 16:07:06,213] [INFO] - [  300/10346] | Cost: 0.6889426 | Accuracy: 0.4600000
[2026-01-17 16:07:59,721] [INFO] - [  400/10346] | Cost: 0.6658053 | Accuracy: 0.5700000
[2026-01-17 16:08:52,824] [INFO] - [  500/10346] | Cost: 0.6644299 | Accuracy: 0.5500000
[2026-01-17 16:09:46,235] [INFO] - [  600/10346] | Cost: 0.6434553 | Accuracy: 0.5400000
[2026-01-17 16:10:39,538] [INFO] - [  700/10346] | Cost: 0.6151287 | Accuracy: 0.5900000
[2026-01-17 16:11:33,054] [INFO] - [  800/10346] | Cost: 0.6050028 | Accuracy: 0.6200000
[2026-01-17 16:12:26,377] [INFO] - [  900/10346] | Cost: 0.6302946 | Accuracy: 0.5300000
[2026-01-17 16:13:19,523] [INFO] - [ 1000/10346] | Cost: 0.6005954 | Accuracy: 0.6800000
[2026-01-17 16:14:12,915] [INFO] - [ 1100/10346] | Cost: 0.5849139 | Accuracy: 0.8400000
[2026-01-17 16:15:06,306] [INFO] - [ 1200/10346] | Cost: 0.5808108 | Accuracy: 0.8900000
[2026-01-17 16:15:59,731] [INFO] - [ 1300/10346] | Cost: 0.5619288 | Accuracy: 0.9700000
[2026-01-17 16:16:52,935] [INFO] - [ 1400/10346] | Cost: 0.5483409 | Accuracy: 0.9900000
[2026-01-17 16:17:46,288] [INFO] - [ 1500/10346] | Cost: 0.5384930 | Accuracy: 0.9900000
[2026-01-17 16:18:39,777] [INFO] - [ 1600/10346] | Cost: 0.5331637 | Accuracy: 0.9900000
[2026-01-17 16:19:33,287] [INFO] - [ 1700/10346] | Cost: 0.5135386 | Accuracy: 1.0000000
[2026-01-17 16:20:26,578] [INFO] - [ 1800/10346] | Cost: 0.4981531 | Accuracy: 0.9900000
[2026-01-17 16:21:19,958] [INFO] - [ 1900/10346] | Cost: 0.4797992 | Accuracy: 0.9700000
[2026-01-17 16:22:13,416] [INFO] - [ 2000/10346] | Cost: 0.4760676 | Accuracy: 0.9900000
