[2026-01-18 02:06:50,249] [INFO] - seed: 1
image_preprocessing: MedianBlur
training:
  epochs: 1
  batch_size: 100
  image_width: 32
  lr: 0.05
model:
  num_layers: 3
dataset:
  num_classes: 2
  binary: true
  name: mnist
  image_width_sweep: 16,32
  orig_width: 28
embedding:
  name: AngleEncoding
  pca: true
  supports_color: true

[2026-01-18 02:06:50,253] [INFO] - Using cuda.
[2026-01-18 02:06:50,687] [INFO] - Dataset: mnist | Train Size: 10346 | Validation Size: 2956 | Test Size: 1478
[2026-01-18 02:06:50,690] [INFO] - Applying PCA Loader to the dataset
[2026-01-18 02:06:54,375] [INFO] - Initiate model
[2026-01-18 02:06:54,436] [INFO] - Weights Shape: torch.Size([3, 6, 3])
[2026-01-18 02:06:54,437] [INFO] - Bias Shape: torch.Size([2])
[2026-01-18 02:07:28,484] [INFO] - [  100/10346] | Cost: 0.7310292 | Accuracy: 0.3200000
[2026-01-18 02:08:03,423] [INFO] - [  200/10346] | Cost: 0.6982813 | Accuracy: 0.5100000
[2026-01-18 02:08:38,354] [INFO] - [  300/10346] | Cost: 0.6757632 | Accuracy: 0.6100000
[2026-01-18 02:09:13,392] [INFO] - [  400/10346] | Cost: 0.6635288 | Accuracy: 0.5600000
[2026-01-18 02:09:48,308] [INFO] - [  500/10346] | Cost: 0.6697775 | Accuracy: 0.4800000
[2026-01-18 02:10:23,414] [INFO] - [  600/10346] | Cost: 0.6193807 | Accuracy: 0.6500000
[2026-01-18 02:10:58,551] [INFO] - [  700/10346] | Cost: 0.6460399 | Accuracy: 0.5500000
[2026-01-18 02:11:33,666] [INFO] - [  800/10346] | Cost: 0.6260401 | Accuracy: 0.6000000
[2026-01-18 02:12:08,598] [INFO] - [  900/10346] | Cost: 0.6182403 | Accuracy: 0.7300000
[2026-01-18 02:12:43,700] [INFO] - [ 1000/10346] | Cost: 0.6159366 | Accuracy: 0.8100000
[2026-01-18 02:13:18,746] [INFO] - [ 1100/10346] | Cost: 0.5920231 | Accuracy: 0.8700000
[2026-01-18 02:13:53,857] [INFO] - [ 1200/10346] | Cost: 0.5882012 | Accuracy: 0.8900000
[2026-01-18 02:14:28,961] [INFO] - [ 1300/10346] | Cost: 0.5713563 | Accuracy: 0.9300000
[2026-01-18 02:15:03,826] [INFO] - [ 1400/10346] | Cost: 0.5605024 | Accuracy: 0.8700000
[2026-01-18 02:15:38,817] [INFO] - [ 1500/10346] | Cost: 0.5231961 | Accuracy: 0.8900000
[2026-01-18 02:16:13,820] [INFO] - [ 1600/10346] | Cost: 0.5619972 | Accuracy: 0.7500000
[2026-01-18 02:16:48,892] [INFO] - [ 1700/10346] | Cost: 0.5972474 | Accuracy: 0.6000000
[2026-01-18 02:17:23,776] [INFO] - [ 1800/10346] | Cost: 0.5310081 | Accuracy: 0.7100000
[2026-01-18 02:17:58,756] [INFO] - [ 1900/10346] | Cost: 0.4912866 | Accuracy: 0.8200000
[2026-01-18 02:18:33,709] [INFO] - [ 2000/10346] | Cost: 0.5171934 | Accuracy: 0.7800000
[2026-01-18 02:19:08,678] [INFO] - [ 2100/10346] | Cost: 0.4550401 | Accuracy: 0.8800000
[2026-01-18 02:19:43,701] [INFO] - [ 2200/10346] | Cost: 0.4808638 | Accuracy: 0.8400000
[2026-01-18 02:20:18,529] [INFO] - [ 2300/10346] | Cost: 0.4589085 | Accuracy: 0.8600000
[2026-01-18 02:20:53,570] [INFO] - [ 2400/10346] | Cost: 0.4250413 | Accuracy: 0.8700000
[2026-01-18 02:21:28,544] [INFO] - [ 2500/10346] | Cost: 0.4034145 | Accuracy: 0.9000000
[2026-01-18 02:22:03,579] [INFO] - [ 2600/10346] | Cost: 0.3628642 | Accuracy: 0.9600000
[2026-01-18 02:22:38,341] [INFO] - [ 2700/10346] | Cost: 0.3586439 | Accuracy: 0.9700000
[2026-01-18 02:23:13,321] [INFO] - [ 2800/10346] | Cost: 0.3499221 | Accuracy: 0.9500000
[2026-01-18 02:23:48,253] [INFO] - [ 2900/10346] | Cost: 0.3311475 | Accuracy: 0.9800000
[2026-01-18 02:24:23,255] [INFO] - [ 3000/10346] | Cost: 0.3220159 | Accuracy: 1.0000000
[2026-01-18 02:24:57,996] [INFO] - [ 3100/10346] | Cost: 0.3532704 | Accuracy: 0.9500000
[2026-01-18 02:25:32,916] [INFO] - [ 3200/10346] | Cost: 0.3117586 | Accuracy: 0.9900000
[2026-01-18 02:26:07,841] [INFO] - [ 3300/10346] | Cost: 0.3072557 | Accuracy: 1.0000000
[2026-01-18 02:26:42,858] [INFO] - [ 3400/10346] | Cost: 0.3372581 | Accuracy: 1.0000000
[2026-01-18 02:27:17,848] [INFO] - [ 3500/10346] | Cost: 0.3380773 | Accuracy: 0.9900000
[2026-01-18 02:27:52,653] [INFO] - [ 3600/10346] | Cost: 0.2982498 | Accuracy: 1.0000000
[2026-01-18 02:28:27,678] [INFO] - [ 3700/10346] | Cost: 0.3091633 | Accuracy: 1.0000000
[2026-01-18 02:29:02,682] [INFO] - [ 3800/10346] | Cost: 0.3221141 | Accuracy: 0.9900000
[2026-01-18 02:29:37,728] [INFO] - [ 3900/10346] | Cost: 0.3348711 | Accuracy: 0.9800000
[2026-01-18 02:30:12,580] [INFO] - [ 4000/10346] | Cost: 0.3296882 | Accuracy: 0.9800000
[2026-01-18 02:30:47,522] [INFO] - [ 4100/10346] | Cost: 0.3191427 | Accuracy: 0.9800000
[2026-01-18 02:31:22,494] [INFO] - [ 4200/10346] | Cost: 0.3255094 | Accuracy: 0.9900000
[2026-01-18 02:31:57,465] [INFO] - [ 4300/10346] | Cost: 0.3172047 | Accuracy: 0.9700000
[2026-01-18 02:32:32,309] [INFO] - [ 4400/10346] | Cost: 0.3132242 | Accuracy: 0.9900000
[2026-01-18 02:33:07,247] [INFO] - [ 4500/10346] | Cost: 0.3206475 | Accuracy: 0.9700000
[2026-01-18 02:33:42,197] [INFO] - [ 4600/10346] | Cost: 0.3269889 | Accuracy: 0.9700000
[2026-01-18 02:34:17,139] [INFO] - [ 4700/10346] | Cost: 0.3215145 | Accuracy: 0.9800000
[2026-01-18 02:34:52,083] [INFO] - [ 4800/10346] | Cost: 0.3305759 | Accuracy: 0.9700000
[2026-01-18 02:35:26,855] [INFO] - [ 4900/10346] | Cost: 0.3010167 | Accuracy: 0.9900000
[2026-01-18 02:36:01,830] [INFO] - [ 5000/10346] | Cost: 0.2969525 | Accuracy: 0.9800000
[2026-01-18 02:36:36,777] [INFO] - [ 5100/10346] | Cost: 0.3170810 | Accuracy: 0.9800000
[2026-01-18 02:37:11,730] [INFO] - [ 5200/10346] | Cost: 0.3213675 | Accuracy: 0.9600000
[2026-01-18 02:37:46,490] [INFO] - [ 5300/10346] | Cost: 0.2968075 | Accuracy: 0.9800000
[2026-01-18 02:38:21,446] [INFO] - [ 5400/10346] | Cost: 0.3130430 | Accuracy: 0.9800000
[2026-01-18 02:38:56,387] [INFO] - [ 5500/10346] | Cost: 0.3042012 | Accuracy: 1.0000000
[2026-01-18 02:39:31,359] [INFO] - [ 5600/10346] | Cost: 0.3101873 | Accuracy: 0.9700000
[2026-01-18 02:40:06,119] [INFO] - [ 5700/10346] | Cost: 0.3103944 | Accuracy: 1.0000000
[2026-01-18 02:40:41,086] [INFO] - [ 5800/10346] | Cost: 0.3036748 | Accuracy: 0.9800000
[2026-01-18 02:41:16,012] [INFO] - [ 5900/10346] | Cost: 0.3149028 | Accuracy: 0.9700000
[2026-01-18 02:41:50,971] [INFO] - [ 6000/10346] | Cost: 0.3198672 | Accuracy: 0.9800000
[2026-01-18 02:42:25,903] [INFO] - [ 6100/10346] | Cost: 0.3063408 | Accuracy: 0.9900000
[2026-01-18 02:43:00,718] [INFO] - [ 6200/10346] | Cost: 0.2997788 | Accuracy: 0.9900000
[2026-01-18 02:43:35,663] [INFO] - [ 6300/10346] | Cost: 0.3177806 | Accuracy: 0.9900000
[2026-01-18 02:44:10,624] [INFO] - [ 6400/10346] | Cost: 0.3054684 | Accuracy: 0.9900000
[2026-01-18 02:44:45,544] [INFO] - [ 6500/10346] | Cost: 0.2965810 | Accuracy: 0.9900000
[2026-01-18 02:45:20,521] [INFO] - [ 6600/10346] | Cost: 0.3057197 | Accuracy: 0.9900000
[2026-01-18 02:45:55,284] [INFO] - [ 6700/10346] | Cost: 0.3110005 | Accuracy: 0.9800000
[2026-01-18 02:46:30,249] [INFO] - [ 6800/10346] | Cost: 0.2945222 | Accuracy: 0.9800000
[2026-01-18 02:47:05,213] [INFO] - [ 6900/10346] | Cost: 0.3048818 | Accuracy: 0.9800000
[2026-01-18 02:47:40,218] [INFO] - [ 7000/10346] | Cost: 0.3014215 | Accuracy: 0.9900000
[2026-01-18 02:48:15,008] [INFO] - [ 7100/10346] | Cost: 0.2864267 | Accuracy: 1.0000000
[2026-01-18 02:48:49,958] [INFO] - [ 7200/10346] | Cost: 0.3092537 | Accuracy: 0.9700000
[2026-01-18 02:49:24,894] [INFO] - [ 7300/10346] | Cost: 0.2787846 | Accuracy: 1.0000000
[2026-01-18 02:49:59,876] [INFO] - [ 7400/10346] | Cost: 0.3153331 | Accuracy: 0.9900000
[2026-01-18 02:50:34,827] [INFO] - [ 7500/10346] | Cost: 0.3048502 | Accuracy: 0.9700000
[2026-01-18 02:51:09,607] [INFO] - [ 7600/10346] | Cost: 0.2897763 | Accuracy: 1.0000000
