epoch,batch,train_loss,train_acc,val_loss,val_acc
0,0,0.6922654509544373,0.56,,
0,1,0.6608456373214722,0.84,,
0,2,0.6257670521736145,0.85,,
0,3,0.6101878881454468,0.82,,
0,4,0.5556060671806335,0.9,,
0,5,0.5306297540664673,0.89,,
0,6,0.5397965908050537,0.83,,
0,7,0.5200256705284119,0.84,,
0,8,0.48545974493026733,0.86,,
0,9,0.4953848123550415,0.83,,
0,10,0.449757844209671,0.87,,
0,11,0.4789108335971832,0.83,,
0,12,0.4494728147983551,0.85,,
0,13,0.5381263494491577,0.77,,
0,14,0.45265883207321167,0.84,,
0,15,0.4602773189544678,0.83,,
0,16,0.2883188724517822,0.95,,
0,17,0.2945607900619507,0.94,,
0,18,0.40928879380226135,0.86,,
0,19,0.4547847807407379,0.83,,
0,20,0.4732593297958374,0.82,,
0,21,0.3718619644641876,0.88,,
0,22,0.38649237155914307,0.8714285714285714,,
