epoch,batch,train_loss,train_acc,val_loss,val_acc
0,0,0.7641111612319946,0.44,,
0,1,0.7029133439064026,0.41,,
0,2,0.6759913563728333,0.62,,
0,3,0.6475898623466492,0.6,,
0,4,0.6639668941497803,0.49,,
0,5,0.6360831260681152,0.54,,
0,6,0.6231825351715088,0.67,,
0,7,0.610402524471283,0.73,,
0,8,0.5878150463104248,0.83,,
0,9,0.5536015629768372,0.92,,
0,10,0.5511524677276611,0.96,,
0,11,0.5330682992935181,0.97,,
0,12,0.51827472448349,0.95,,
0,13,0.5272151231765747,0.92,,
0,14,0.49400702118873596,0.95,,
0,15,0.49004364013671875,0.97,,
0,16,0.4753822088241577,0.97,,
0,17,0.5165695548057556,0.95,,
0,18,0.4708804190158844,0.94,,
0,19,0.4891201853752136,0.95,,
0,20,0.47256729006767273,0.94,,
0,21,0.46403831243515015,0.96,,
0,22,0.44760993123054504,0.95,,
0,23,0.4716818928718567,0.88,,
0,24,0.45019516348838806,0.93,,
0,25,0.44442275166511536,0.92,,
0,26,0.44146087765693665,0.92,,
0,27,0.4001074731349945,0.98,,
0,28,0.42579177021980286,0.93,,
0,29,0.4408705234527588,0.91,,
0,30,0.4285163879394531,0.94,,
0,31,0.4091184139251709,0.96,,
0,32,0.4214315116405487,0.94,,
0,33,0.4048038423061371,0.95,,
0,34,0.42040321230888367,0.94,,
0,35,0.38965949416160583,0.99,,
0,36,0.38345155119895935,0.96,,
0,37,0.3887600302696228,0.96,,
0,38,0.3906683623790741,0.96,,
0,39,0.38193371891975403,0.97,,
0,40,0.3557165563106537,0.96,,
0,41,0.38000258803367615,0.96,,
0,42,,,0.37258343398571014,0.9625
